"id_room","title","source_id","dating_original","dating_start","dating_end","room_functions","iconclasses","iconclassses_level_0","iconclassses_level_1"
"3149","Westliches Treppenhaus","9fcd2a70-3863-47e6-bbff-0a8a4348d01e",,,,,"11M41,52A2,54F12,59C2,92B5,92B58,92B58(CADUCEUS),92B58(PETASUS),92B58(WINGED SANDALS),96A5(PRUDENTIA)","1,5,5,5,9,9,9,9,9,9","11,52,54,59,92,92,92,92,92,96"
"3152","Vorsaal im 1. Obergeschoss","65129550-c989-11e9-b2ea-736429dfecd5","1685-90","1685","1690","ANTE_HALLS",,,
"3155","Schlafgemach des Kurfürsten","2413e4d3-ad82-4e7e-a0c3-e2c10dba40be",,,,"BEDROOMS","25G41(PANSY),25G41(Rose),25G4111(+2),92D1916","2,2,2,9","25,25,25,92"
"3161","Die Kugelkammer als Arbeits- und Konferenzzimmer (806)","82d4806a-9f72-4168-84d0-6e53562203f7","1680","1680","1680",,"44B,44B19,45A1,45A10,45A2,45A231,45A233,48A9854","4,4,4,4,4,4,4,4","44,44,45,45,45,45,45,48"
"3164","Das Schlafzimmer (291)","9bc5db0b-bb56-45ec-8d6a-824c12565701","1698/1699 bis nach 1701",,,"BEDROOMS",,,
"3167","Das sog. Rote Eckzimmer","1c90b5c6-4f4e-407e-9e17-34f419ae42d3","1715-19","1715","1719",,"92C4,92C455,92L1,92M1","9,9,9,9","92,92,92,92"
"3170","Das ehemalige Courzimmer","5d0fd891-2397-4cba-b85a-578eaaaaf64a","1680","1680","1680","ANTEROOMS","71F3","7","71"
"3173","Das so genannte Davidzimmer","a16dcdff-7fc3-4054-950b-ec8e879cd118",,,,"HALLS","71H145,71H17","7,7","71,71"
"3176","Das Audienzzimmer des Herzogs","e3b04328-27b2-4be7-804f-e3e3817368eb","1683-1686","1683","1686","PRESENCE_CHAMBERS",,,
"3179","Zweites Kaiserliches Schlafzimmer","8fd9af8e-05e4-4e02-be74-9bdeadbdfa9e","Datierung: 1720-1731, Ausbau: ab 1736, Umbau: 1751, Zerstörung: 1943, Rekonstruktion: 1972/73",,,,,,
"3182","Der Hauptsaal","7c757fec-f851-4d85-8f4c-4dd0cce6fee2","1725-1730","1725","1730","MAIN_HALLS","25F36(Swan),91B111,92B171,92B373,92B4,92C1,92C3,92C4,92D1916,92D3,92D7,92D851,92H1,92L2,92M1,94L,96B721","2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","25,91,92,92,92,92,92,92,92,92,92,92,92,92,92,94,96"
"3185","Das ehemalige Kleine Rote Zimmer","9567f345-7c3e-44de-8c2e-5a074fff64c7",,,,,"92B342,92C4111,92L2,92M134,92M136,96A18211","9,9,9,9,9,9","92,92,92,92,92,96"
"3188","Schlosskirche","4510cbf0-f767-4bc0-94e0-2f6b4a08a836","1679-1681","1679","1681",,"31G311","3","31"
"3191","Innenraum","1c477ce0-c840-11e9-a87f-4db86551f63b","1592-1595","1592","1595","CHAPELS_ROOMS","11H(ANDREAS),11H(JOHANNES),11H(PAUL),11H(PETRUS),11H(PHILIPPUS),11H(THOMAS),11I16,11I62(MOSES),71A421,71B3312,71C131311,71E324,71H,73A523,73A572,73B25(+3),73B4,73B57,73B65,73B93,73C12,73C2,73C6113,73C8641,73C8642,73C8643,73C86431,73C8645,73C86461,73D14,73D231,73E425,73E63","1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,71,71,71,71,71,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73"
"3194","Musikzimmer","0d885cfd-11bc-4e54-8459-89e0f279c8c0","Datierung: ab 1715, Erweiterung ab: 1735,  Ausstattung: zwischen 1736-1745",,,,,,
"3197","Vorzimmer","787f22df-c6e4-4247-befc-99fb45f783a2",,,,"ANTEROOMS","23R14","2","23"
"3200","Südwestlicher Raum","5cb769b0-ca71-11e9-8c61-337f8ac1dbc1","1716-1718","1716","1718",,"43C114,95A(CEPHALUS)","4,9","43,95"
"3203","Das Landschaftszimmer im zweiten Obergeschoss","2b38a833-7e82-4858-b10b-42d4bd4f5b07","1782","1782","1782",,"12A43,25F33(PHOENIX),25I153,41A3911,41A773,43A422,48C149,92D5,96A32","1,1,1,1,2,2,4,4,4,4,4,4,4,4,9,9","12,12,12,12,25,25,41,41,43,48,48,48,48,48,92,96"
"3206","Wohnzimmer","09fb4aa5-3878-4620-a14a-fa89805f7f5c","Datierung: 1745, Erweiterung: 1753-1755, Umgestaltung: 1867",,,,"25G3(PALM-TREE)","2","25"
"3209","Das so genannte Grüne Blumenzimmer","36cd70c7-782e-47df-9663-8d667d964cf8",,,,,,,
"3212","Mögliches Paradeschlafzimmer","0565fbd4-2f03-4989-b901-fc1081637148","1725-1726","1725","1726","BEDROOMS","71D,71D1151,71D125,71D1271,71D1282,71D133,71D135","7,7,7,7,7,7,7,7,7,7,7,7","71,71,71,71,71,71,71,71,71,71,71,71"
"3215","Privatzimmer (653)","eb01bfcb-200b-45d1-a9ec-7dfde655a0b2","um 1650-1680",,,,"11Q111","1","11"
"3218","Ein Kabinett","5d89a4a4-89ad-486f-80a8-f72bd87f82f6","1695","1695","1695","CABINETS_ROOMS","53C11,92D1916","5,9","53,92"
"3221","Der südöstliche Raum im zweiten Obergeschoss","354a9cc6-ddcf-4dfa-8109-329147f18c21","1510-1512, 1590-1600","1510","1600",,,,
"3224","Der Herkulessaal","9b3d72d3-ea06-4bb6-a51e-51f5b2e87e5d",,,,,"94L3221,94L324,94L328,94L331,94L3312,94L3322,94L333,94L4113,94L41151,94L5121","9,9,9,9,9,9,9,9,9,9,9","94,94,94,94,94,94,94,94,94,94,94"
"3230","Das so genannte Eckzimmer","70d6c13f-3881-4e2f-9a09-f7ae61db2b45",,,,,"92BB121,92D1521,92N1231","9,9,9","92,92,92"
"3233","Sog. Tapetenzimmer","fad78ea2-ebe7-4441-8e29-a76dbe8908d4",,,,,"48A98312(+1)","4","48"
"3236","Das sogenannte Grüne Gemach","9a2dec0c-b252-4e0f-9337-dcc0998fb60a","1686-1688","1686","1688","BEDROOMS","25HH","2","25"
"3239","Der Raum im ersten Obergeschoss","9a365f26-7a6d-4604-97be-bdbbf73b0127","1650","1650","1650",,"25HH1","2","25"
"3242","Der südöstliche Raum im ersten Obergeschoss","65c7dadc-a052-4877-95bc-45eecadea163","1510-1512, 1590-1600","1510","1600",,,,
"3245","Das Treppenhaus","7bde3355-6f7d-4e8c-bed9-86f816bdf323","1685-1695","1685","1695","STAIRWELLS","24C217,44B112,92B4,92B53,92C2,92H1,94S","2,4,9,9,9,9,9","24,44,92,92,92,92,94"
"3248","Saal im 3. OG","22a8aead-f59e-4d6e-b0a8-41dceab9a0e1","1569-1581","1569","1581","HALLS","25F24(STAG),41C5,43C11,46A122(GODER),48C75,71B33","2,2,4,4,4,4,7","25,25,41,43,46,48,71"
"3251","Das Vorzimmer (836)","e901c3f6-302b-4090-8f1d-ca8757c38e23",,,,"ANTEROOMS",,,
"3254","Zimmer mit Hebe, heute östliche Hälfte Ceressaal","7ef25c1b-ad18-45b3-a9d5-c4ac82cb51dc",,,,,"92D78","9","92"
"3257","Vorzimmer","3ca49758-89ae-43a5-8693-1e03ee977e4c","1680/1684","1680","1684","ANTEROOMS",,,
"3260","Das Eckkabinett im Osten","6e545096-152d-4544-9cc1-24b2ee9daab3","1662-1666, 1685-1700","1662","1700",,"23R110,23R140","2,2","23,23"
"3263","Saal","dbf459cf-4817-4dd7-9c1c-e849e7eafa82",,,,"MAIN_HALLS","31D61","3","31"
"3266","Kronprinzenvorzimmer","ecf01365-88f2-4b02-bdf8-097e510e80b2","1715-19","1715","1719","ANTEROOMS","92B3711,92D1916","9,9","92,92"
"3269","Das Treppenhaus","7430f064-80a8-4b74-b447-55c655cfab4e","Datierung: 1720-1725,  Umbau: 1725-1736, Zerstörung: 1943/1948, Rekonstruktion: 1957-1964",,,"STAIRWELLS","25H2130(Rhine),61D(Neckar),92B222,92B252,92B371,92C152,92C3711,92H391,92L3,94C113","2,6,9,9,9,9,9,9,9,9","25,61,92,92,92,92,92,92,92,94"
"3272","Der Hauptsaal (Festsaal, Riesensaal)","b83d780d-b42d-47e7-80dd-2e95751bcd82",,,,,,,
"3278","Raum 2","6497b580-c8c4-11e9-bacf-4d9aa20dadba","1715-1727","1715","1727",,"25G4111,43C113,43C1147,48CC7352,92C371,92D1916,95A(CEPHALUS)212","2,4,4,4,9,9,9","25,43,43,48,92,92,95"
"3281","Preußisches Familienzimmer","9668b5f5-7c36-47af-bdde-f6b3592bee6e","Datierung: 1745, Erweiterung: 1753, Ausstattung: 1755, Erweiterung: 1759",,,,,,
"3284","Privatzimmer (636/637)","8237af50-8bbd-4154-be49-c63961b0dfa8","um 1650-1680",,,,"92D192181","9","92"
"3287","Das Kabinett des Frühlings","d338b037-9f8f-46f0-84c6-4ba4a14b392b","1696-1698","1696","1698",,,,
"3290","Der Inneraum","d122b64a-6b91-4abf-8e6b-861e89b5696b",,,,,"96A23","9","96"
"3293","Audienzzimmer","72172cb6-d6be-4da5-a1c8-da5d22fcedd1",,,,"PRESENCE_CHAMBERS",,,
"3296","Das so genannte Jagdzimmer","7dc5a8fa-e9ae-40eb-bac0-0f83dd0674e1","1726-1727","1726","1727","ANTEROOMS","43C11,43C111,43C112,43C1121,43C113,43C1132,43C114,92C3,92C351,92C3511,92C378,92C379,92C4915","4,4,4,4,4,4,4,4,9,9,9,9,9,9","43,43,43,43,43,43,43,43,92,92,92,92,92,92"
"3299","Stube mit Reliefs männlicher Helden","29f61f7f-968c-4816-afb9-1be8e1919541","1595-1605","1595","1605","PRESENCE_CHAMBERS",,,
"3302","Raum im 2. Obergeschoss des Rheinflügels, Audienzzimmer (?)","5e6eee6f-7752-439a-ae09-a694b3215074",,,,,,,
"3305","Das Vorzimmer","c4c112b7-9503-4018-9f4c-3733ed25c419",,,,,,,
"3308","Das Malzimmer","96419a3c-19b4-4528-8229-8167e61c70ac","1779, 1783-1785","1779","1785","CABINETS_ROOMS","48C510,92D1916","4,9","48,92"
"3311","Raum mit Ledertapete / Audienzzimmer des Altgrafen (?)","aa5b288c-8f4a-475f-824b-2ca554691bb5",,,,"PRESENCE_CHAMBERS",,,
"3314","Samsonsaal im östlichen Seitenflügel","cf23f85c-e6e2-41f4-b1b4-c6bc70f3f6db",,,,,"71F34","7","71"
"3317","Das Büffetzimmer","e3b79a5f-5336-4039-998e-199ce33609ae",,,,,,,
"3320","Treppenhaus","7ded3e9b-3584-4a8a-bf93-4e67501e3186",,,,"STAIRWELLS","23A45","2","23"
"3323","Unteres Vestibül","fde7e34d-1b83-4bd0-b307-130ec485a82a","1712-1714","1712","1714","VESTIBULES",,,
"3326","Palmenzimmer","4fa03880-c5ba-11e9-b6fd-d99e1ba53a95","1767-1769","1767","1769",,"23R110","2","23"
"3329","Mittleres Zimmer","2361a389-4f0e-42e5-a711-878df367a199",,,,,"23D43","2","23"
"3332","Der Zuschauerraum","766e547e-66a8-43db-91b8-6dfccf2a438f","1664-1667, 1685-1686","1664","1686","THEATERS_ROOMS","23R110,92B3711","2,9","23,92"
"3335","Rittersaal","bbb96393-85a1-469c-93e3-cb4c2289fc61","1725-1727","1725","1727","MAIN_HALLS","11M4(+0),92L6(+0),96B661","1,9,9","11,92,96"
"3338","Der Bildersaal (""Grand Gallerie"")","1d889187-31e5-4796-b5f1-06b18328ae4b","1718","1718","1718","GALLERIES_DISPLAY_SPACES",,,
"3341","Zimmer mit Fama, heute Athenezimmer","e8ab7c6d-f600-412d-a633-274794b423c1",,,,,"96A5(FAMA)","9","96"
"3344","Der ehemalige Hauptsaal","c3078cbb-3673-4c04-a5a4-effef754a756",,,,"MAIN_HALLS","21,92B2,92B39117,92C4,92H1,92M1","2,9,9,9,9,9","21,92,92,92,92,92"
"3347","Die östliche Galerie (Fürstengang)","1f264b8f-b868-414b-a1ab-3feceaf180bb","1715-19","1715","1719","LONG_GALLERIES","23D41,23D42,23D43,96A5(ABUNDANTIA)","2,2,2,9","23,23,23,96"
"3350","Der ehemalige Jagdsaal und seine verlorene Deckenmalerei","bbc8df10-9d99-4729-a732-9a6be20c5097","1695","1695","1695",,,,
"3353","2. Paradevorkammer (798)","24ce5337-8078-4d70-be6f-4161fee190fb","um 1701","1701","1701","ANTEROOMS","11MM44","1","11"
"3356","Erstes Antichambre / Speisezimmer","bbf20b77-9438-4fec-bb2b-930191147986",,,,"ANTEROOMS,MANSION_DINING_ROOMS","96A237","9,9","96,96"
"3359","Großer Saal (Rittersaal)","15685f4a-3727-4110-8967-1d8287431997","1601-1605","1601","1605","MAIN_HALLS","43C11","4","43"
"3365","Das Vorzimmer (669)","494d6c54-54f2-4adb-b792-e811635ffa4b","Umbau ab 1745",,,"ANTEROOMS","25G21(ORANGE),25H,25HH,41A773,91E6,91E611,91E6112,91E68,91E68(BOX),92B18(EAGLE),92B5,92C18,92C3,92D1916","2,2,2,4,9,9,9,9,9,9,9,9,9,9","25,25,25,41,91,91,91,91,91,92,92,92,92,92"
"3368","Der Saal im Südflügel","64b9f356-a841-478f-a2f5-31feb78f59be",,,,"HALLS",,,
"3371","Servicezimmer, heute Dianazimmer","0ab5b64e-198b-4bd9-83b9-4fb4662b3175",,,,,"23R14,24C191,92C371","2,2,9","23,24,92"
"3374","Kreuzungspunkt Flur Piano nobile","4b521a23-3ce7-4f46-b73d-ddfbcfe1f9a3",,,,,"25G21(APPLE),92D1916","2,9","25,92"
"3377","Chinesisches Spiegelkabinett","8d25ad99-437f-465e-a048-07b6f37089df","Datierung: ab 1715, Erweiterung ab: 1735,  Ausstattung: zwischen 1736-1750",,,"CABINETS_ROOMS",,,
"3380","Das Zimmer der Tugend","201a97da-633e-4685-8825-11caaba0e289","1696-1698","1696","1698",,,,
"3383","Das Diepenauer Tapetezimmer und seine Malerei","1157fe61-f2d4-4dba-aa4c-c3e207851237",,,,"CABINETS_ROOMS","11P3,31D16,49MM32,71C3121,71E11315,71E116,71E117221,71E126","1,3,4,7,7,7,7,7","11,31,49,71,71,71,71,71"
"3386","Das Treppenhaus","1e6d5bb4-db82-4fb5-aea3-fd7c32078d6a","1726-1727","1726","1727","STAIRWELLS","92H178,92H391,92I2","9,9,9","92,92,92"
"3389","Treppenhaus (Raum)","2fd09fe0-ca65-11e9-b3c7-c1f35c95f583","1750-1752","1750","1752",,,,
"3392","Der Hauptsaal","8d0d54c5-236a-4c30-b4d4-a4a1dece96b1","nach 1766",,,"MAIN_HALLS",,,
"3395","Das sog. Erste Pfälzer Emfangszimmer (Vorzimmer)","ea3a6dc9-d50d-4360-863b-fc933d49e1ef",,,,"ANTEROOMS","23A411,44B14,52A6(+111),91B111,91B1118(SCYTHE),92B1,92D1916,96C(AENEAS),96C(AENEAS)69","2,4,5,9,9,9,9,9,9","23,44,52,91,91,92,92,96,96"
"3398","Kapelle","a45827e2-98b0-44ed-a9f8-7c480a1b7af2","1743","1743","1743","CHAPELS_ROOMS","11L54141","1","11"
"3401","Der Gartensaal und seine ehemalige Wandmalerei","3cf72683-d1b3-4009-afdb-f1a20eedc220","1747-1750","1747","1750","HALLS",,,
"3404","Das Ankleide- und Betkabinett des Herzogs","389084d7-803d-41f8-b956-2fba700b636c","1682-1684, 1720-1730+",,,"PRIVATE_CHAPELS,WARDROBES_ROOMS","92M2,92N1231","9,9,9,9","92,92,92,92"
"3930","Langhaus","11f652c8-0f55-4272-9412-9d6978b0686e","1750-1752","1750","1752",,"11B333,11D3271,11I4,71C131","1,1,1,7","11,11,11,71"
"3931","Ehem. Saal des Studienseminars","23b85936-05cd-4295-bf1e-477e1c7d1279","1767","1767","1767","HALLS",,,
"3932","Ehem. Prälatenkapelle im Prälaturstock","7bf7bea6-3538-4315-8377-d4603bc78b1d","1775-1778","1775","1778","CHAPELS_ROOMS",,,
"3933","Ehem. Reliquienkapelle","e3f99f29-6848-4c02-a899-7d87e6853a65","1764","1764","1764","CHAPELS_ROOMS",,,
"3934","Grafenloge","55b6b5bf-1ce4-43ec-808f-943292a46c87","um 1712","1712","1712","PATRONAGE_LODGES","11D13152,11D3,11D324,11E1,11E4,11G1911,11M23,11M31,11M33,11M43,11M44,11Q112,11Q7141,11Q71411,11Q764,11R511,13A323,23U22,24A1,25F39(DOVE),25G11,25G3,25H13,25H138,25HH,25HH13811,25HH14,25HH217,25HH232,25I12,25II12,25II9,26A,26B,26B3,31A2221,31A2331,31A255,31A2554,31A2761(+0),31A511,31G332(+0),41A323,41A3281,41A3284,41A3321,41A4231,41B4,44G251,46B354(+0),46C21,46C22,46C221,46C223,46C2831,46CC21,48A9871,48A9875,48A9876,48C7352,49E254,58B213,58B213(+4),71A321,73E42,73E42(+3)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,31,31,31,31,31,31,31,31,31,31,41,41,41,41,41,41,41,41,41,44,46,46,46,46,46,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,49,58,58,71,73,73"
"3935","Kirchenraum","5aaed552-b15d-416b-8938-553e9566bf33","1707-1713, malerische Gestaltung ab 1712",,,,"11B113,11C11,11D3,11D324,11D3271,11D36,11D423,11E1,11E2,11HH(MARY MAGDALENE),11S1,11T,11T4,25A13,25A13(+0),25G11,25G3(PALM-TREE)(+22),25H213,25HH111,25HH2,26A,31A2221,31A231,31A2351,31A25,31A2762,31A51453,31E15,34B232,41A711,41A7112,41A733,41B31,41B31(+1),41B313,41B313(+1),41C37,44B191,44G312,44G312(+0),44G321(SCOURGE),44G321(SWORD),45C15(ARROW),48CC7352,49L8,49MM32,71A32121,73B13(+0),73B25,73B281,73C11,73C713,73C822,73D64,73D64(+2),73D7742,73D7742(+0),73E5,73F232","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,25,25,25,25,25,25,25,26,31,31,31,31,31,31,31,34,34,41,41,41,41,41,41,41,41,44,44,44,44,44,45,48,49,49,71,73,73,73,73,73,73,73,73,73,73,73,73"
"3936","Mittelsaal","782cf886-61f0-4642-a311-b72943caf9ee","um 1713","1713","1713","HALLS",,,
"3937","Nordsaal","7cd729dc-8120-46db-8113-b35c2f49129e","um 1713","1713","1713","HALLS",,,
"3938","Langer Gang im Westflügel","3681e3a8-bfb3-4a5c-9532-704822648656",,,,"CORRIDORS",,,
"3939","Langer Gang im Nordflügel","0561ddb1-512e-46b9-9c2b-97758e64366e",,,,"CORRIDORS","46A122(LEININGEN-DAGSBURG-HARDENBURG)1,46A122(NASSAU-WEILBURG)1","4,4","46,46"
"3940","Großes Kabinett der Fürstin","5c7caa94-5386-4682-9e52-354d33d42b81","um 1710","1710","1710",,"23A45,92B1222","2,9","23,92"
"3941","Kanzlei","6cf3d928-41c4-4182-afab-39bb7335942e",,,,,"48C14,48C1431,48C1633,48C1661","4,4,4,4","48,48,48,48"
"3942","Versteckter Durchgang","b1144be0-6153-4c06-953a-cf3d29a11040",,,,"CORRIDORS",,,
"3943","Langer Gang im Ostflügel","d8023287-8aed-4f97-9b08-8493a39aa889",,,,"CORRIDORS",,,
"3944","sog. Salon des Herzogs","4232d0e3-b442-43ce-a42a-43f9c4e58e6c",,,,,"43C1147","4","43"
"3945","sog. Vorzimmer des Herzogs","f93c9d7a-a7ec-4cbe-a3dc-55126f8b00d4",,,,"ANTEROOMS","71C2","7","71"
"3946","Südwestliches Treppenhaus","57f74faa-6d9b-4d42-8300-bce688e4e888",,,,"STAIRWELLS","11M33,11M44,25F36(PELICAN),25FF36(PELICAN)(+42),31A22611,31A27631,31AA27631,34B11,41D2664,45A20,45A232,57A65,92B11221,92D1916,92D19164,92D222,92D2228,96A5(FIDES),96A5(PAX)","1,1,2,2,3,3,3,3,3,4,4,4,5,9,9,9,9,9,9,9","11,11,25,25,31,31,31,31,34,41,45,45,57,92,92,92,92,92,96,96"
"3947","sog. Kurfürstliches Gemach","87513be8-aa83-4f7f-a192-5555855f20fd","um 1699-1710",,,"BEDROOMS,STATE_ROOMS",,,
"3948","Zentralraum","099b5a44-9351-43d7-b481-442c611c89e4","1742","1742","1742","ROYAL_CHAPELS_ROOMS","11B333,11H(AMBROSIUS),11H(AUGUSTINE),11H(GREGORY),11H(JEROME),11H(JOHN)35,11H(LUKE)35,11H(MARK)35,11H(MATTHEW)35,11M41,11M42,11M43,11M44","1,1,1,1,1,1,1,1,1,1,1,1,1","11,11,11,11,11,11,11,11,11,11,11,11,11"
"3949","Langhaus","3a8df0f9-83e7-4c85-9711-5d4e0b934064","12. Jahrhundert, Umbau ab 1720",,,,"11C23,11D121,11D3,11E1,11F5,11G19,11H(MARTIN)2,11H(MARTIN)3(+3),11H(MARTIN)32,11H(MARTIN)41,11H(MARTIN)411,11H(MARTIN)532,11H(MARTIN)533,11H(MARTIN)68,11H(MARTIN)7(+0),11K31,11P31111,11P31131,11Q712,11Q71411,11Q71423,11Q71441,11Q71461,11Q71463,11Q71466,22C32,25H11,25H213,25I,26A,31D11221,31E3,41A421,41D2121,41D2666,42E122,42E1321,44B191,45C13(SWORD),45C22,45C221,45D322,46A151,46C13141,61B2(HENRY III - EMPEROR)2,61B2(LEO IX - POPE)2,61D(JORDAN)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,22,22,25,25,25,25,25,25,25,25,25,25,26,26,31,31,31,31,41,41,41,41,41,41,42,42,44,45,45,45,45,45,46,46,61,61,61"
"3950","Das Langhaus","a36b7fee-d119-41e7-bcb0-b6dc821a4284","1748-1753","1748","1753",,"11H(MARTYRS),11I4,11P3162,44A1,73A52","1,1,1,1,4,7","11,11,11,11,44,73"
"3951","Der Chor","da8b0f91-350e-471d-8dbf-6d084d948c38","1763-1767","1763","1767",,"11F232","1","11"
"3952","Das Treppenhaus des Landkomturs Johann Franz von Reinach","9971a1a0-a59e-46ed-9801-80c24f7e9044","1710, um 1727","1710","1727","STAIRWELLS","91B13661,94L321,94L327,94L331,94L33231,94L4113,95A(ICARUS)681","9,9,9,9,9,9,9","91,94,94,94,94,94,95"
"3953","Die Durchfahrt","d1f3a294-772e-475c-83c7-1ab87687a863","1731-1732","1731","1732",,"25B1,25B2,25B3,25B4,31A221,48A9877","2,2,2,2,3,4","25,25,25,25,31,48"
"3954","Das Treppenhaus zur Wohnung des Kastellans","0fc65cd4-ab0f-400b-a209-9bf5dc53ccb2","1729-1731","1729","1731","STAIRWELLS","92I76,94L79","9,9","92,94"
"3955","Die Durchfahrt mit Zugang zu Pferdestallung und Remise","bf29e3da-c003-4071-8add-b55069ad6bbf","1729-1731","1729","1731","CORRIDORS",,,
"3956","Die Pferdestallung","d9357932-0ae4-4125-ac33-9e620d78835f","1729-1731","1729","1731",,,,
"3957","Die Wagenremise","f81f611d-a001-4507-b25e-e77a77e98532","1729-1731","1729","1731",,"25F23(LION),25F24(CAMEL),25F25(ELEPHANT),46C13141","2,2,2,4","25,25,25,46"
"3958","Der Kapellenraum","2b92ec37-1e28-4b4e-9582-c4f21abfc98a","um 1750","1750","1750","CHAPELS_ROOMS","11Q7141,11T61,46C21,73D244,73G222","1,1,4,7,7","11,11,46,73,73"
"3959","Der Saal mit Stuckdekor der vier Elemente","90c9eba9-b37b-4d0a-b452-9dee8c5614aa","um 1750","1750","1750","HALLS","25H214,43C11","2,4","25,43"
"3960","Sakristei der Filialkirche St. Laurentius","4444773b-e442-4cd3-95a2-0bc6343e953b","vor 1756",,,,,,
"3961","Salon","8b26916f-c7be-4619-b318-a8681104212e","1716, 1726/27","1716","1727",,"45C15(ARROW),92D155","4,9","45,92"
"3962","Musikzimmer","d0547bd5-519b-475e-873b-c743e111720e","1716/1717, 1727","1716","1727","SALONS_ROOMS_FOR_ENTERTAINING","26A,48C7324,92B379,92D1916","2,4,9,9","26,48,92,92"
"3963","Saal","d38887a7-b217-46d7-abc5-449e1eac4ab6","1716/1717, 1727","1716","1727","HALLS","25F75(CORAL),25FF62,25H13,31A4561,41B1,45B,46C1442,92H18(TRIDENT),92I23","2,2,2,3,4,4,4,9,9","25,25,25,31,41,45,46,92,92"
"3964","Das Tafelzimmer","4148abe4-8774-42f7-b137-51267fd0ba95","1727","1727","1727","MANSION_DINING_ROOMS","11Q71441,25G21(PEACH),41C311,41C652,41C653,47I14,47I1421,92B379,92D1916,92M179","1,2,4,4,4,4,4,9,9,9","11,25,41,41,41,47,47,92,92,92"
"3965","Wohnzimmer der Dame mit Flora","a00b525a-6979-4077-ad76-7c188f1bb897","1727","1727","1727","SITTING_ROOMS","25G41,92D1916,92E547,96A237","2,9,9,9","25,92,92,96"
"3966","Wohnzimmer des Herrn mit Mars","d4bfd928-0e9c-4236-a844-b810d4ff01ad","1717, 1727","1717","1727","SITTING_ROOMS","31A27631,92B479,92C47,92D1916","3,9,9,9","31,92,92,92"
"3967","Treppenhaus","4c29fd63-922b-4614-af3d-a491b7e90253","1716/1717, 1727","1716","1727","STAIRWELLS","11M33,25F36(PELICAN),25G41,26A,46B3311,48C7352,59B32,59C2,92D1916","1,2,2,2,4,4,5,5,9","11,25,25,26,46,48,59,59,92"
"3968","Didozimmer mit translozierter Tapete in Flockmalerei von 1748","f44906bb-e732-4dc6-a565-cbce0362b191","1748, 1911","1748","1748",,,,
"3969","Der Saal und seine Ausmalung von Giovanni Francesco Marchini","b45ff507-6c4e-4a73-831f-4607aa7dc53f","1735","1735","1735","MAIN_HALLS",,,
"3970","Gut Nütschau","71bde460-219a-4fe6-b194-4ddb7bbfc027",,,,,,,
"3971","Raum","0dbd031f-5b41-468a-90d4-2a8ce247cc39",,,,,,,
"3972","Eingangshalle","9e0aa2cd-38c9-44ee-81f6-656eb6f8fb14","1690-1700","1690","1700","MAIN_HALLS,STAIRWELLS","11G,46A122","1,1,4,4","11,11,46,46"
"3973","Das so genannte Esszimmer","d0680515-f4b2-4241-a115-1cca67672c0e","1700","1700","1700","BANQUET_HALLS","25A1420,44B112(+0),46C223","2,4,4,4","25,44,46,46"
"3974","Der südliche, straßenseitige Raum, zweites Obergeschoss","62194458-34ed-4333-bed6-94d1e20917fd","16. Jahrhundert, 17. Jahrhundert, 1994, 1997/98",,,,"41C653,47I4223,48A98321","4,4,4","41,47,48"
"3975","Burgkapelle St. Georg","5dfd3b5c-a30e-4f81-9371-99a227454dd1","nach 1204, 15. Jh, 1517/1518, 1530er, 1870-1879",,,"ROYAL_CHAPELS_ROOMS",,,
"3976","Oratorium","8ded7fb7-ebe9-4e31-8003-ff29ef951ef2","1530er, 1575/1578, 1670-80",,,,,,
"3977","Weißer Saal","b5b7cddf-b11c-4751-a730-9f6ff2e0e325","1568-1579","1568","1579","HALLS",,,
